""	"task"	"year"	"gini"	"pielou"	"simpson"	"task_size"	"task_age"	"pwc_size"	"CV"	"NLP"	"Methodology"
"556"	"Machine Translation"	"2018"	"0.44070512820512814"	"0.8853101078770329"	"0.6517680339462517"	"96"	"2007.0"	"36754"	"0"	"1"	"0"
"557"	"Machine Translation"	"2019"	"0.48759541984732824"	"0.8655575348730348"	"0.5899886547254788"	"131"	"2007.0"	"49025"	"0"	"1"	"0"
"558"	"Machine Translation"	"2020"	"0.5385714285714286"	"0.8535277889331407"	"0.42052144659377616"	"100"	"2007.0"	"63637"	"0"	"1"	"0"
"559"	"Machine Translation"	"2021"	"0.5089605734767025"	"0.8626784569831896"	"0.5057894736842105"	"62"	"2007.0"	"37713"	"0"	"1"	"0"
"560"	"Medical Image Segmentation"	"2013"	""	""	"1.0"	"1"	"2014.0"	"6822"	"1"	"0"	"0"
"561"	"Medical Image Segmentation"	"2014"	""	""	"1.0"	"1"	"2014.0"	"9766"	"1"	"0"	"0"
"562"	"Medical Image Segmentation"	"2015"	"0.125"	"0.979569764547061"	"0.9142857142857144"	"8"	"2014.0"	"12115"	"1"	"0"	"0"
"563"	"Medical Image Segmentation"	"2016"	"0.2"	"0.9602297178607613"	"0.9259259259259257"	"5"	"2014.0"	"17276"	"1"	"0"	"0"
"564"	"Medical Image Segmentation"	"2017"	"0.4"	"0.8649735207179273"	"0.7575757575757577"	"5"	"2014.0"	"23430"	"1"	"0"	"0"
"565"	"Medical Image Segmentation"	"2018"	"0.5769230769230769"	"0.7623009117278055"	"0.40821256038647336"	"26"	"2014.0"	"36754"	"1"	"0"	"0"
"566"	"Medical Image Segmentation"	"2019"	"0.5289855072463768"	"0.8124542330180222"	"0.39507094846900664"	"46"	"2014.0"	"49025"	"1"	"0"	"0"
"567"	"Medical Image Segmentation"	"2020"	"0.49941520467836253"	"0.8525636121579243"	"0.46045918367346944"	"57"	"2014.0"	"63637"	"1"	"0"	"0"
"568"	"Medical Image Segmentation"	"2021"	"0.43148148148148147"	"0.9044640535794011"	"0.6151742993848257"	"60"	"2014.0"	"37713"	"1"	"0"	"0"
"569"	"Meta-Learning"	"2016"	""	""	"1.0"	"1"	"2011.0"	"17276"	"0"	"0"	"1"
"570"	"Meta-Learning"	"2017"	""	""	"1.0"	"3"	"2011.0"	"23430"	"0"	"0"	"1"
"571"	"Meta-Learning"	"2018"	""	""	"1.0"	"1"	"2011.0"	"36754"	"0"	"0"	"1"
"572"	"Meta-Learning"	"2019"	"0.6153846153846154"	"0.6485456026480259"	"0.3976470588235295"	"13"	"2011.0"	"49025"	"0"	"0"	"1"
"573"	"Meta-Learning"	"2020"	"0.5307692307692308"	"0.7571910409182018"	"0.3268858800773694"	"26"	"2011.0"	"63637"	"0"	"0"	"1"
"574"	"Meta-Learning"	"2021"	"0.65625"	"0.6445680921309757"	"0.4"	"16"	"2011.0"	"37713"	"0"	"0"	"1"
"575"	"Motion Capture"	"2015"	""	""	"1.0"	"1"	"2008.0"	"12115"	"1"	"0"	"0"
"576"	"Motion Capture"	"2016"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2008.0"	"17276"	"1"	"0"	"0"
"577"	"Motion Capture"	"2017"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2008.0"	"23430"	"1"	"0"	"0"
"578"	"Motion Capture"	"2018"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	"2008.0"	"36754"	"1"	"0"	"0"
"579"	"Motion Capture"	"2019"	""	""	"1.0"	"2"	"2008.0"	"49025"	"1"	"0"	"0"
"580"	"Motion Capture"	"2020"	"0.48888888888888893"	"0.8120808359231132"	"0.5102040816326531"	"15"	"2008.0"	"63637"	"1"	"0"	"0"
"581"	"Motion Capture"	"2021"	"0.41818181818181815"	"0.8596610491977074"	"0.6111111111111112"	"11"	"2008.0"	"37713"	"1"	"0"	"0"
"582"	"Multi-Object Tracking"	"2015"	"0.4"	"0.8649735207179273"	"0.7575757575757575"	"5"	"2011.0"	"12115"	"1"	"0"	"0"
"583"	"Multi-Object Tracking"	"2016"	"0.35000000000000003"	"0.9138646883853215"	"0.769230769230769"	"10"	"2011.0"	"17276"	"1"	"0"	"0"
"584"	"Multi-Object Tracking"	"2017"	"0.5"	"0.8189342325838687"	"0.6351648351648352"	"17"	"2011.0"	"23430"	"1"	"0"	"0"
"585"	"Multi-Object Tracking"	"2018"	"0.445945945945946"	"0.8790474324003806"	"0.6642406598738475"	"37"	"2011.0"	"36754"	"1"	"0"	"0"
"586"	"Multi-Object Tracking"	"2019"	"0.4395604395604396"	"0.8655481980111398"	"0.6759999999999999"	"52"	"2011.0"	"49025"	"1"	"0"	"0"
"587"	"Multi-Object Tracking"	"2020"	"0.6543478260869565"	"0.7498702500093087"	"0.3720426477621177"	"115"	"2011.0"	"63637"	"1"	"0"	"0"
"588"	"Multi-Object Tracking"	"2021"	"0.48148148148148157"	"0.8598208816014932"	"0.6206896551724139"	"60"	"2011.0"	"37713"	"1"	"0"	"0"
"589"	"Named Entity Recognition"	"2003"	"0.0"	"1.0"	"1.0"	"2"	"2003.0"	"11"	"0"	"1"	"0"
"590"	"Named Entity Recognition"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2003.0"	"4735"	"0"	"1"	"0"
"591"	"Named Entity Recognition"	"2013"	"0.5"	"0.8112781244591328"	"0.8"	"4"	"2003.0"	"6822"	"0"	"1"	"0"
"592"	"Named Entity Recognition"	"2014"	"0.47058823529411775"	"0.8273827226644264"	"0.5226039783001809"	"17"	"2003.0"	"9766"	"0"	"1"	"0"
"593"	"Named Entity Recognition"	"2015"	"0.5384615384615385"	"0.7173356949936162"	"0.4082125603864735"	"13"	"2003.0"	"12115"	"0"	"1"	"0"
"594"	"Named Entity Recognition"	"2016"	"0.5833333333333333"	"0.7566052389995909"	"0.4337349397590362"	"24"	"2003.0"	"17276"	"0"	"1"	"0"
"595"	"Named Entity Recognition"	"2017"	"0.5878378378378379"	"0.7294598801312964"	"0.3433659393027339"	"37"	"2003.0"	"23430"	"0"	"1"	"0"
"596"	"Named Entity Recognition"	"2018"	"0.6128071481757258"	"0.7197211984514609"	"0.22014109347442676"	"79"	"2003.0"	"36754"	"0"	"1"	"0"
"597"	"Named Entity Recognition"	"2019"	"0.6464864864864864"	"0.7507733411614753"	"0.24029136864276618"	"148"	"2003.0"	"49025"	"0"	"1"	"0"
"598"	"Named Entity Recognition"	"2020"	"0.5899159663865546"	"0.8035955622512229"	"0.2594995366079703"	"140"	"2003.0"	"63637"	"0"	"1"	"0"
"599"	"Named Entity Recognition"	"2021"	"0.5166666666666667"	"0.8562592407441453"	"0.382398120538538"	"92"	"2003.0"	"37713"	"0"	"1"	"0"
"600"	"Natural Language Inference"	"2014"	""	""	"1.0"	"5"	"2009.0"	"9766"	"0"	"1"	"0"
"601"	"Natural Language Inference"	"2015"	"0.09090909090909091"	"0.9940302114769566"	"0.9918032786885248"	"11"	"2009.0"	"12115"	"0"	"1"	"0"
"602"	"Natural Language Inference"	"2016"	"0.75"	"0.5608244837210251"	"0.5124183006535948"	"28"	"2009.0"	"17276"	"0"	"1"	"0"
"603"	"Natural Language Inference"	"2017"	"0.7219047619047619"	"0.6418860585698927"	"0.3451767304860089"	"75"	"2009.0"	"23430"	"0"	"1"	"0"
"604"	"Natural Language Inference"	"2018"	"0.7371428571428571"	"0.6573228301787596"	"0.2796165259073272"	"175"	"2009.0"	"36754"	"0"	"1"	"0"
"605"	"Natural Language Inference"	"2019"	"0.6867588932806324"	"0.7448041800234958"	"0.3016829420319967"	"264"	"2009.0"	"49025"	"0"	"1"	"0"
"606"	"Natural Language Inference"	"2020"	"0.7170844137136273"	"0.7249374161151522"	"0.21480354344943958"	"267"	"2009.0"	"63637"	"0"	"1"	"0"
"607"	"Natural Language Inference"	"2021"	"0.5960552268244576"	"0.8243779241225728"	"0.3677934453673298"	"169"	"2009.0"	"37713"	"0"	"1"	"0"
"608"	"Node Classification"	"2014"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"1998.0"	"9766"	"0"	"0"	"0"
"609"	"Node Classification"	"2015"	"0.26153846153846155"	"0.9475231583990614"	"0.8535353535353535"	"13"	"1998.0"	"12115"	"0"	"0"	"0"
"610"	"Node Classification"	"2016"	"0.3863636363636363"	"0.9088032571459298"	"0.7076023391812867"	"22"	"1998.0"	"17276"	"0"	"0"	"0"
"611"	"Node Classification"	"2017"	"0.4114285714285715"	"0.9019019696538584"	"0.6668481219379421"	"35"	"1998.0"	"23430"	"0"	"0"	"0"
"612"	"Node Classification"	"2018"	"0.5117370892018779"	"0.834946363774317"	"0.5895906432748539"	"71"	"1998.0"	"36754"	"0"	"0"	"0"
"613"	"Node Classification"	"2019"	"0.6410624551328069"	"0.7700149842774141"	"0.41425806789057995"	"199"	"1998.0"	"49025"	"0"	"0"	"0"
"614"	"Node Classification"	"2020"	"0.6176100628930817"	"0.7821286617420778"	"0.37107001321003963"	"212"	"1998.0"	"63637"	"0"	"0"	"0"
"615"	"Node Classification"	"2021"	"0.5823691460055097"	"0.8094590723755191"	"0.4112640449438202"	"121"	"1998.0"	"37713"	"0"	"0"	"0"
"616"	"Object Detection"	"2009"	""	""	"1.0"	"1"	"2007.0"	"254"	"1"	"0"	"0"
"617"	"Object Detection"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2007.0"	"6822"	"1"	"0"	"0"
"618"	"Object Detection"	"2014"	"0.30952380952380953"	"0.9423219919276363"	"0.8032786885245904"	"21"	"2007.0"	"9766"	"1"	"0"	"0"
"619"	"Object Detection"	"2015"	"0.6192307692307693"	"0.753046753931837"	"0.3041975664194686"	"65"	"2007.0"	"12115"	"1"	"0"	"0"
"620"	"Object Detection"	"2016"	"0.6954022988505748"	"0.6942384565839834"	"0.26934984520123845"	"87"	"2007.0"	"17276"	"1"	"0"	"0"
"621"	"Object Detection"	"2017"	"0.7436619718309859"	"0.6320121817782299"	"0.157886494612879"	"142"	"2007.0"	"23430"	"1"	"0"	"0"
"622"	"Object Detection"	"2018"	"0.8004158004158004"	"0.5530709314767646"	"0.08815180339270125"	"273"	"2007.0"	"36754"	"1"	"0"	"0"
"623"	"Object Detection"	"2019"	"0.8400716845878137"	"0.5218609357353128"	"0.0674456083803384"	"558"	"2007.0"	"49025"	"1"	"0"	"0"
"624"	"Object Detection"	"2020"	"0.8350291074297362"	"0.5405337875511882"	"0.053197695419889814"	"793"	"2007.0"	"63637"	"1"	"0"	"0"
"625"	"Object Detection"	"2021"	"0.821360544217687"	"0.5501310252984662"	"0.06650519627266878"	"525"	"2007.0"	"37713"	"1"	"0"	"0"
"626"	"Object Localization"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"2009.0"	"6822"	"1"	"0"	"0"
"627"	"Object Localization"	"2014"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2009.0"	"9766"	"1"	"0"	"0"
"628"	"Object Localization"	"2015"	"0.4"	"0.8586727110732549"	"0.7936507936507936"	"10"	"2009.0"	"12115"	"1"	"0"	"0"
"629"	"Object Localization"	"2016"	"0.21212121212121213"	"0.9681300137657637"	"0.9166666666666667"	"11"	"2009.0"	"17276"	"1"	"0"	"0"
"630"	"Object Localization"	"2017"	"0.3529411764705882"	"0.9078505748471365"	"0.7506493506493508"	"17"	"2009.0"	"23430"	"1"	"0"	"0"
"631"	"Object Localization"	"2018"	"0.3684210526315789"	"0.9128976932016456"	"0.7616033755274262"	"19"	"2009.0"	"36754"	"1"	"0"	"0"
"632"	"Object Localization"	"2019"	"0.4057971014492754"	"0.8831208606121234"	"0.7062750333778371"	"23"	"2009.0"	"49025"	"1"	"0"	"0"
"633"	"Object Localization"	"2020"	"0.47619047619047616"	"0.832378457027022"	"0.6732824427480918"	"21"	"2009.0"	"63637"	"1"	"0"	"0"
"634"	"Object Localization"	"2021"	"0.5833333333333334"	"0.7456573285181992"	"0.5925925925925926"	"16"	"2009.0"	"37713"	"1"	"0"	"0"
"635"	"Object Recognition"	"2008"	"0.0"	"1.0"	"1.0"	"2"	"2004.0"	"202"	"1"	"0"	"0"
"636"	"Object Recognition"	"2010"	"0.0"	"0.9999999999999999"	"1.0"	"3"	"2004.0"	"353"	"1"	"0"	"0"
"637"	"Object Recognition"	"2011"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	"2004.0"	"359"	"1"	"0"	"0"
"638"	"Object Recognition"	"2012"	"0.3125"	"0.9283832117695864"	"0.8"	"8"	"2004.0"	"4735"	"1"	"0"	"0"
"639"	"Object Recognition"	"2013"	"0.4545454545454545"	"0.8387694295867074"	"0.6914285714285715"	"22"	"2004.0"	"6822"	"1"	"0"	"0"
"640"	"Object Recognition"	"2014"	"0.42105263157894735"	"0.8821027058122214"	"0.6611721611721613"	"38"	"2004.0"	"9766"	"1"	"0"	"0"
"641"	"Object Recognition"	"2015"	"0.5706521739130435"	"0.7884856250233948"	"0.45040442741592174"	"46"	"2004.0"	"12115"	"1"	"0"	"0"
"642"	"Object Recognition"	"2016"	"0.6848484848484848"	"0.693859185749782"	"0.31645569620253167"	"60"	"2004.0"	"17276"	"1"	"0"	"0"
"643"	"Object Recognition"	"2017"	"0.6748633879781422"	"0.6992801163927993"	"0.3107825941702163"	"61"	"2004.0"	"23430"	"1"	"0"	"0"
"644"	"Object Recognition"	"2018"	"0.6642512077294686"	"0.7082813902001395"	"0.3394168389534469"	"69"	"2004.0"	"36754"	"1"	"0"	"0"
"645"	"Object Recognition"	"2019"	"0.6711111111111111"	"0.7089905780655148"	"0.2665371493555723"	"75"	"2004.0"	"49025"	"1"	"0"	"0"
"646"	"Object Recognition"	"2020"	"0.669406392694064"	"0.7110984384907235"	"0.27322600492206733"	"73"	"2004.0"	"63637"	"1"	"0"	"0"
"647"	"Object Recognition"	"2021"	"0.6206896551724138"	"0.7607203251735934"	"0.403938520653218"	"58"	"2004.0"	"37713"	"1"	"0"	"0"
"648"	"Object Tracking"	"2015"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	"2008.0"	"12115"	"1"	"0"	"0"
"649"	"Object Tracking"	"2016"	"0.37037037037037035"	"0.9127134976190284"	"0.6923076923076923"	"27"	"2008.0"	"17276"	"1"	"0"	"0"
"650"	"Object Tracking"	"2017"	"0.5873015873015873"	"0.7933166751051186"	"0.36319546120058566"	"63"	"2008.0"	"23430"	"1"	"0"	"0"
"651"	"Object Tracking"	"2018"	"0.6267175572519084"	"0.7866837005937992"	"0.3467078812857344"	"131"	"2008.0"	"36754"	"1"	"0"	"0"
"652"	"Object Tracking"	"2019"	"0.6109697483743285"	"0.8088153987331024"	"0.3748580166011358"	"131"	"2008.0"	"49025"	"1"	"0"	"0"
"653"	"Object Tracking"	"2020"	"0.6689265536723163"	"0.7663984045802892"	"0.3019458928072322"	"177"	"2008.0"	"63637"	"1"	"0"	"0"
"654"	"Object Tracking"	"2021"	"0.5445344129554656"	"0.8411583339797126"	"0.4678200692041523"	"104"	"2008.0"	"37713"	"1"	"0"	"0"
"655"	"OpenAI Gym"	"2016"	""	""	"1.0"	"1"	"2015.0"	"17276"	"0"	"0"	"0"
"656"	"OpenAI Gym"	"2017"	"0.7777777777777778"	"0.5032583347756457"	"0.6230769230769231"	"9"	"2015.0"	"23430"	"0"	"0"	"0"
"657"	"OpenAI Gym"	"2018"	""	""	"1.0"	"19"	"2015.0"	"36754"	"0"	"0"	"0"
"658"	"OpenAI Gym"	"2019"	""	""	"1.0"	"33"	"2015.0"	"49025"	"0"	"0"	"0"
"659"	"OpenAI Gym"	"2020"	""	""	"1.0"	"43"	"2015.0"	"63637"	"0"	"0"	"0"
"660"	"OpenAI Gym"	"2021"	""	""	"1.0"	"31"	"2015.0"	"37713"	"0"	"0"	"0"
"661"	"Optical Character Recognition"	"2007"	""	""	"1.0"	"1"	"1994.0"	"91"	"1"	"1"	"1"
"662"	"Optical Character Recognition"	"2010"	""	""	"1.0"	"1"	"1994.0"	"353"	"1"	"1"	"1"
"663"	"Optical Character Recognition"	"2011"	""	""	"1.0"	"1"	"1994.0"	"359"	"1"	"1"	"1"
"664"	"Optical Character Recognition"	"2012"	""	""	"1.0"	"1"	"1994.0"	"4735"	"1"	"1"	"1"
"665"	"Optical Character Recognition"	"2013"	"0.0"	"1.0"	"1.0"	"2"	"1994.0"	"6822"	"1"	"1"	"1"
"666"	"Optical Character Recognition"	"2015"	"0.6666666666666666"	"0.6500224216483541"	"0.6923076923076922"	"6"	"1994.0"	"12115"	"1"	"1"	"1"
"667"	"Optical Character Recognition"	"2016"	"0.4166666666666667"	"0.875"	"0.7272727272727273"	"8"	"1994.0"	"17276"	"1"	"1"	"1"
"668"	"Optical Character Recognition"	"2017"	"0.5555555555555555"	"0.7912258683616805"	"0.5274725274725274"	"24"	"1994.0"	"23430"	"1"	"1"	"1"
"669"	"Optical Character Recognition"	"2018"	"0.5833333333333333"	"0.7566052389995909"	"0.4337349397590362"	"24"	"1994.0"	"36754"	"1"	"1"	"1"
"670"	"Optical Character Recognition"	"2019"	"0.6616161616161614"	"0.7038298723115668"	"0.35851851851851857"	"44"	"1994.0"	"49025"	"1"	"1"	"1"
"671"	"Optical Character Recognition"	"2020"	"0.6432552954292086"	"0.7412322810509293"	"0.3266776451214491"	"69"	"1994.0"	"63637"	"1"	"1"	"1"
"672"	"Optical Character Recognition"	"2021"	"0.6478260869565218"	"0.7186036301299858"	"0.36432506887052335"	"46"	"1994.0"	"37713"	"1"	"1"	"1"
"673"	"Optical Flow Estimation"	"2013"	""	""	"1.0"	"1"	"2009.0"	"6822"	"1"	"0"	"0"
"674"	"Optical Flow Estimation"	"2014"	"0.5"	"0.8112781244591328"	"0.8"	"4"	"2009.0"	"9766"	"1"	"0"	"0"
"675"	"Optical Flow Estimation"	"2015"	"0.5"	"0.8080141510844469"	"0.7272727272727272"	"12"	"2009.0"	"12115"	"1"	"0"	"0"
"676"	"Optical Flow Estimation"	"2016"	"0.5851851851851853"	"0.7661025695122154"	"0.5"	"27"	"2009.0"	"17276"	"1"	"0"	"0"
"677"	"Optical Flow Estimation"	"2017"	"0.6486486486486487"	"0.7010530095074506"	"0.4117293233082707"	"37"	"2009.0"	"23430"	"1"	"0"	"0"
"678"	"Optical Flow Estimation"	"2018"	"0.6838709677419355"	"0.6918437017177093"	"0.31425768476128185"	"62"	"2009.0"	"36754"	"1"	"0"	"0"
"679"	"Optical Flow Estimation"	"2019"	"0.694474539544962"	"0.6851811146360794"	"0.28152574556014753"	"71"	"2009.0"	"49025"	"1"	"0"	"0"
"680"	"Optical Flow Estimation"	"2020"	"0.7159763313609466"	"0.6588871530481091"	"0.27025586353944575"	"78"	"2009.0"	"63637"	"1"	"0"	"0"
"681"	"Optical Flow Estimation"	"2021"	"0.6857142857142857"	"0.6546835148774052"	"0.40495867768595045"	"42"	"2009.0"	"37713"	"1"	"0"	"0"
"682"	"Outlier Detection"	"2016"	""	""	"1.0"	"1"	"2008.0"	"17276"	"0"	"0"	"1"
"683"	"Outlier Detection"	"2017"	"0.0"	"1.0"	"1.0"	"2"	"2008.0"	"23430"	"0"	"0"	"1"
"684"	"Outlier Detection"	"2018"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2008.0"	"36754"	"0"	"0"	"1"
"685"	"Outlier Detection"	"2019"	""	""	"1.0"	"1"	"2008.0"	"49025"	"0"	"0"	"1"
"686"	"Outlier Detection"	"2020"	"0.5454545454545454"	"0.782775952814142"	"0.6836158192090397"	"11"	"2008.0"	"63637"	"0"	"0"	"1"
"687"	"Outlier Detection"	"2021"	"0.6000000000000001"	"0.7298466991620974"	"0.617283950617284"	"10"	"2008.0"	"37713"	"0"	"0"	"1"
"688"	"Part-Of-Speech Tagging"	"2009"	""	""	"1.0"	"1"	"1993.0"	"254"	"0"	"1"	"0"
"689"	"Part-Of-Speech Tagging"	"2010"	""	""	"1.0"	"1"	"1993.0"	"353"	"0"	"1"	"0"
"690"	"Part-Of-Speech Tagging"	"2012"	""	""	"1.0"	"8"	"1993.0"	"4735"	"0"	"1"	"0"
"691"	"Part-Of-Speech Tagging"	"2013"	"0.7777777777777778"	"0.5032583347756457"	"0.6230769230769231"	"9"	"1993.0"	"6822"	"0"	"1"	"0"
"692"	"Part-Of-Speech Tagging"	"2014"	""	""	"1.0"	"12"	"1993.0"	"9766"	"0"	"1"	"0"
"693"	"Part-Of-Speech Tagging"	"2015"	"0.75"	"0.5435644431995964"	"0.64"	"8"	"1993.0"	"12115"	"0"	"1"	"0"
"694"	"Part-Of-Speech Tagging"	"2016"	"0.29411764705882354"	"0.9366673818775625"	"0.9203821656050953"	"17"	"1993.0"	"17276"	"0"	"1"	"0"
"695"	"Part-Of-Speech Tagging"	"2017"	"0.543859649122807"	"0.7416130984854556"	"0.6139455782312926"	"19"	"1993.0"	"23430"	"0"	"1"	"0"
"696"	"Part-Of-Speech Tagging"	"2018"	"0.5"	"0.7294981951147543"	"0.7006060606060606"	"34"	"1993.0"	"36754"	"0"	"1"	"0"
"697"	"Part-Of-Speech Tagging"	"2019"	"0.5526315789473684"	"0.7859058987377405"	"0.5869918699186992"	"19"	"1993.0"	"49025"	"0"	"1"	"0"
"698"	"Part-Of-Speech Tagging"	"2020"	"0.3968253968253968"	"0.9017430009140989"	"0.6982758620689654"	"18"	"1993.0"	"63637"	"0"	"1"	"0"
"699"	"Part-Of-Speech Tagging"	"2021"	"0.48148148148148145"	"0.8288713632524444"	"0.6532258064516129"	"9"	"1993.0"	"37713"	"0"	"1"	"0"
"700"	"Person Re-Identification"	"2013"	""	""	"1.0"	"3"	"2013.0"	"6822"	"1"	"0"	"0"
"701"	"Person Re-Identification"	"2014"	"0.6333333333333334"	"0.6713982813606043"	"0.42056074766355145"	"15"	"2013.0"	"9766"	"1"	"0"	"0"
"702"	"Person Re-Identification"	"2015"	"0.6588235294117648"	"0.6903983756409477"	"0.45655608214849913"	"34"	"2013.0"	"12115"	"1"	"0"	"0"
"703"	"Person Re-Identification"	"2016"	"0.6953528399311532"	"0.6826615313896105"	"0.2984188867229803"	"83"	"2013.0"	"17276"	"1"	"0"	"0"
"704"	"Person Re-Identification"	"2017"	"0.7115009746588693"	"0.6786173229490143"	"0.34932562390242156"	"171"	"2013.0"	"23430"	"1"	"0"	"0"
"705"	"Person Re-Identification"	"2018"	"0.7683119224701375"	"0.6416228599010116"	"0.25788756388415673"	"261"	"2013.0"	"36754"	"1"	"0"	"0"
"706"	"Person Re-Identification"	"2019"	"0.7293729372937293"	"0.6852875223977892"	"0.2923257679963319"	"303"	"2013.0"	"49025"	"1"	"0"	"0"
"707"	"Person Re-Identification"	"2020"	"0.7271062271062272"	"0.6833612308945561"	"0.3229942265578339"	"312"	"2013.0"	"63637"	"1"	"0"	"0"
"708"	"Person Re-Identification"	"2021"	"0.6821036106750392"	"0.7283724800187851"	"0.33137254901960783"	"182"	"2013.0"	"37713"	"1"	"0"	"0"
"709"	"Pose Estimation"	"2013"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"6"	"2010.0"	"6822"	"1"	"0"	"0"
"710"	"Pose Estimation"	"2014"	"0.38571428571428573"	"0.9077398907785025"	"0.7142857142857142"	"20"	"2010.0"	"9766"	"1"	"0"	"0"
"711"	"Pose Estimation"	"2015"	"0.4108108108108108"	"0.9021372380421623"	"0.6875941737820189"	"37"	"2010.0"	"12115"	"1"	"0"	"0"
"712"	"Pose Estimation"	"2016"	"0.5430839002267573"	"0.8451846342254742"	"0.4645897832817338"	"98"	"2010.0"	"17276"	"1"	"0"	"0"
"713"	"Pose Estimation"	"2017"	"0.6430568499534017"	"0.7768721736413116"	"0.29369804237060887"	"148"	"2010.0"	"23430"	"1"	"0"	"0"
"714"	"Pose Estimation"	"2018"	"0.6757575757575758"	"0.7564044890918576"	"0.2771008891990052"	"176"	"2010.0"	"36754"	"1"	"0"	"0"
"715"	"Pose Estimation"	"2019"	"0.7129032258064516"	"0.7086858537417715"	"0.20735785953177255"	"248"	"2010.0"	"49025"	"1"	"0"	"0"
"716"	"Pose Estimation"	"2020"	"0.7212027103331451"	"0.7037767812082317"	"0.1541609051845905"	"322"	"2010.0"	"63637"	"1"	"0"	"0"
"717"	"Pose Estimation"	"2021"	"0.6559045956951716"	"0.7505530782900031"	"0.19938786106632417"	"191"	"2010.0"	"37713"	"1"	"0"	"0"
"718"	"Quantization"	"2012"	""	""	"1.0"	"1"	"2006.0"	"4735"	"1"	"0"	"1"
"719"	"Quantization"	"2013"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2006.0"	"6822"	"1"	"0"	"1"
"720"	"Quantization"	"2014"	""	""	"1.0"	"2"	"2006.0"	"9766"	"1"	"0"	"1"
"721"	"Quantization"	"2015"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2006.0"	"12115"	"1"	"0"	"1"
"722"	"Quantization"	"2016"	"0.631578947368421"	"0.6971862088918521"	"0.6170940170940171"	"19"	"2006.0"	"17276"	"1"	"0"	"1"
"723"	"Quantization"	"2017"	"0.2727272727272727"	"0.9456603046006401"	"0.9307692307692308"	"22"	"2006.0"	"23430"	"1"	"0"	"1"
"724"	"Quantization"	"2018"	"0.6444444444444445"	"0.6264851840233278"	"0.5391373801916932"	"45"	"2006.0"	"36754"	"1"	"0"	"1"
"725"	"Quantization"	"2019"	"0.6385542168674699"	"0.5818766073310774"	"0.5245964057264697"	"83"	"2006.0"	"49025"	"1"	"0"	"1"
"726"	"Quantization"	"2020"	"0.5338983050847458"	"0.6660698445983527"	"0.672072593879718"	"118"	"2006.0"	"63637"	"1"	"0"	"1"
"727"	"Quantization"	"2021"	"0.09090909090909091"	"0.9940302114769566"	"0.9918032786885248"	"66"	"2006.0"	"37713"	"1"	"0"	"1"
"728"	"Question Answering"	"2013"	""	""	"1.0"	"1"	"2009.0"	"6822"	"0"	"1"	"0"
"729"	"Question Answering"	"2014"	"0.4583333333333333"	"0.8437590816619511"	"0.6260869565217391"	"12"	"2009.0"	"9766"	"0"	"1"	"0"
"730"	"Question Answering"	"2015"	"0.4805194805194805"	"0.8714868323960646"	"0.5515669515669516"	"44"	"2009.0"	"12115"	"0"	"1"	"0"
"731"	"Question Answering"	"2016"	"0.47813620071684587"	"0.8963098458113606"	"0.5450059808612441"	"135"	"2009.0"	"17276"	"0"	"1"	"0"
"732"	"Question Answering"	"2017"	"0.5772838237183605"	"0.8223692525458236"	"0.2618952450996067"	"181"	"2009.0"	"23430"	"0"	"1"	"0"
"733"	"Question Answering"	"2018"	"0.6226597684892248"	"0.8191266961579184"	"0.2404882119633168"	"401"	"2009.0"	"36754"	"0"	"1"	"0"
"734"	"Question Answering"	"2019"	"0.6511762962962963"	"0.8111555845221"	"0.17314203632135167"	"675"	"2009.0"	"49025"	"0"	"1"	"0"
"735"	"Question Answering"	"2020"	"0.6587867229766713"	"0.8169076889260034"	"0.16590336752397566"	"1027"	"2009.0"	"63637"	"0"	"1"	"0"
"736"	"Question Answering"	"2021"	"0.5937213103741686"	"0.8520636118528222"	"0.2371000325409444"	"629"	"2009.0"	"37713"	"0"	"1"	"0"
"737"	"RGB Salient Object Detection"	"2014"	"0.1875"	"0.9690222556651344"	"0.9142857142857143"	"8"	"2013.0"	"9766"	"1"	"0"	"0"
"738"	"RGB Salient Object Detection"	"2015"	"0.3260869565217392"	"0.9320826120181365"	"0.82015503875969"	"23"	"2013.0"	"12115"	"1"	"0"	"0"
"739"	"RGB Salient Object Detection"	"2016"	"0.44086021505376344"	"0.8862411340512184"	"0.5913846153846154"	"31"	"2013.0"	"17276"	"1"	"0"	"0"
