""	"task"	"year"	"gini"	"pielou"	"simpson"	"task_size"	"task_age"	"pwc_size"	"CV"	"NLP"	"Methodology"
"4792"	"Unsupervised Video Summarization"	"2020"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"1"	"0"	"0"
"4793"	"Unsupervised Video Summarization"	"2021"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"4794"	"Unsupervised semantic parsing"	"2019"	""	""	"1.0"	"1"	""	""	"0"	"1"	"0"
"4795"	"VIDEO MATTING"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4796"	"Valence Estimation"	"2021"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"4797"	"Variable misuse"	"2019"	"0.0"	"1.0"	"1.0"	"2"	""	""	"0"	"0"	"0"
"4798"	"Variational Inference"	"2014"	""	""	"1.0"	"2"	""	""	"0"	"0"	"0"
"4799"	"Variational Inference"	"2019"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"4800"	"Variational Inference"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"4801"	"Vector Graphics Animation"	"2020"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"4802"	"Vehicle Key-Point and Orientation Estimation"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4803"	"Vehicle Pose Estimation"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4804"	"Vehicle Pose Estimation"	"2016"	"0.2"	"0.9709505944546688"	"0.9615384615384615"	"5"	""	""	"1"	"0"	"0"
"4805"	"Vehicle Pose Estimation"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4806"	"Vehicle Pose Estimation"	"2018"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"1"	"0"	"0"
"4807"	"Vehicle Pose Estimation"	"2019"	"0.625"	"0.6695919455357793"	"0.5614035087719298"	"8"	""	""	"1"	"0"	"0"
"4808"	"Vehicle Pose Estimation"	"2020"	"0.6363636363636364"	"0.6388067184095578"	"0.4514925373134329"	"11"	""	""	"1"	"0"	"0"
"4809"	"Vehicle Pose Estimation"	"2021"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4810"	"Vehicle Re-Identification"	"2016"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4811"	"Vehicle Re-Identification"	"2017"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"1"	"0"	"0"
"4812"	"Vehicle Re-Identification"	"2018"	"0.14285714285714285"	"0.9852281360342515"	"0.9800000000000002"	"7"	""	""	"1"	"0"	"0"
"4813"	"Vehicle Re-Identification"	"2019"	"0.6606060606060605"	"0.6902043844016957"	"0.4373493975903615"	"33"	""	""	"1"	"0"	"0"
"4814"	"Vehicle Re-Identification"	"2020"	"0.33636363636363636"	"0.9258462453876407"	"0.7971014492753623"	"55"	""	""	"1"	"0"	"0"
"4815"	"Vehicle Re-Identification"	"2021"	"0.36"	"0.9124728872551671"	"0.78125"	"30"	""	""	"1"	"0"	"0"
"4816"	"Veracity Classification"	"2018"	""	""	"1.0"	"1"	""	""	"0"	"0"	"0"
"4817"	"Video Alignment"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4818"	"Video Alignment"	"2018"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4819"	"Video Alignment"	"2019"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"4820"	"Video Alignment"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4821"	"Video Alignment"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4822"	"Video Captioning"	"2014"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4823"	"Video Captioning"	"2015"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"4824"	"Video Captioning"	"2016"	"0.5"	"0.7871203566965331"	"0.7231638418079096"	"16"	"2012.0"	"17276.0"	"1"	"0"	"0"
"4825"	"Video Captioning"	"2017"	"0.5833333333333334"	"0.7618038825193713"	"0.5311475409836064"	"18"	"2012.0"	"23430.0"	"1"	"0"	"0"
"4826"	"Video Captioning"	"2018"	"0.4655172413793104"	"0.8433627321431705"	"0.6921810699588479"	"29"	"2012.0"	"36754.0"	"1"	"0"	"0"
"4827"	"Video Captioning"	"2019"	"0.6648936170212766"	"0.6853863575437982"	"0.36578903792018547"	"47"	"2012.0"	"49025.0"	"1"	"0"	"0"
"4828"	"Video Captioning"	"2020"	"0.5677966101694915"	"0.8117759137075938"	"0.48246708246708236"	"59"	"2012.0"	"63637.0"	"1"	"0"	"0"
"4829"	"Video Captioning"	"2021"	"0.4305555555555555"	"0.8958875251565872"	"0.6390532544378698"	"36"	"2012.0"	"37713.0"	"1"	"0"	"0"
"4830"	"Video Classification"	"2008"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4831"	"Video Classification"	"2012"	"0.0"	"1.0"	"1.0"	"2"	"2012.0"	"4735.0"	"1"	"0"	"0"
"4832"	"Video Classification"	"2013"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2012.0"	"6822.0"	"1"	"0"	"0"
"4833"	"Video Classification"	"2014"	"0.543859649122807"	"0.7416130984854556"	"0.6139455782312926"	"19"	"2012.0"	"9766.0"	"1"	"0"	"0"
"4834"	"Video Classification"	"2015"	"0.7320261437908497"	"0.6171072102508065"	"0.3528693528693529"	"51"	"2012.0"	"12115.0"	"1"	"0"	"0"
"4835"	"Video Classification"	"2016"	"0.7466063348416289"	"0.6039754248794384"	"0.20341798524691704"	"85"	"2012.0"	"17276.0"	"1"	"0"	"0"
"4836"	"Video Classification"	"2017"	"0.6911111111111111"	"0.7023918685163423"	"0.23486920394997804"	"150"	"2012.0"	"23430.0"	"1"	"0"	"0"
"4837"	"Video Classification"	"2018"	"0.7182175622542595"	"0.6960936129590717"	"0.23964741714908122"	"218"	"2012.0"	"36754.0"	"1"	"0"	"0"
"4838"	"Video Classification"	"2019"	"0.7310123073511476"	"0.6828253151207803"	"0.1858768136830979"	"311"	"2012.0"	"49025.0"	"1"	"0"	"0"
"4839"	"Video Classification"	"2020"	"0.7624183725878642"	"0.663058731495448"	"0.17014533810811083"	"413"	"2012.0"	"63637.0"	"1"	"0"	"0"
"4840"	"Video Classification"	"2021"	"0.7265477743946643"	"0.6954162162184379"	"0.19611285210160997"	"209"	"2012.0"	"37713.0"	"1"	"0"	"0"
"4841"	"Video Compression"	"2017"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	""	""	"1"	"0"	"0"
"4842"	"Video Compression"	"2018"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	""	""	"1"	"0"	"0"
"4843"	"Video Compression"	"2019"	"0.0"	"1.0"	"1.0"	"9"	""	""	"1"	"0"	"0"
"4844"	"Video Compression"	"2020"	"0.26666666666666666"	"0.9426807148172599"	"0.7936507936507935"	"10"	""	""	"1"	"0"	"0"
"4845"	"Video Compressive Sensing"	"2016"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4846"	"Video Compressive Sensing"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4847"	"Video Deinterlacing"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4848"	"Video Denoising"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4849"	"Video Denoising"	"2019"	""	""	"1.0"	"3"	""	""	"1"	"0"	"0"
"4850"	"Video Denoising"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"4851"	"Video Denoising"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4852"	"Video Description"	"2013"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4853"	"Video Description"	"2014"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4854"	"Video Description"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4855"	"Video Description"	"2016"	"0.421875"	"0.8349668274156375"	"0.4740740740740741"	"16"	""	""	"1"	"0"	"0"
"4856"	"Video Description"	"2017"	"0.28888888888888886"	"0.935944697445866"	"0.7941176470588235"	"9"	""	""	"1"	"0"	"0"
"4857"	"Video Description"	"2018"	"0.3383458646616541"	"0.926952978500016"	"0.7648305084745763"	"19"	""	""	"1"	"0"	"0"
"4858"	"Video Description"	"2019"	"0.2222222222222222"	"0.9591479170272448"	"0.8999999999999999"	"6"	""	""	"1"	"0"	"0"
"4859"	"Video Description"	"2020"	"0.2888888888888889"	"0.9462874612889592"	"0.824175824175824"	"15"	""	""	"1"	"0"	"0"
"4860"	"Video Description"	"2021"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"4861"	"Video Enhancement"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4862"	"Video Enhancement"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4863"	"Video Forensics"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4864"	"Video Forensics"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4865"	"Video Frame Interpolation"	"2017"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2017.0"	"23430.0"	"1"	"0"	"0"
"4866"	"Video Frame Interpolation"	"2018"	"0.44999999999999996"	"0.8445412464587145"	"0.625"	"10"	"2017.0"	"36754.0"	"1"	"0"	"0"
"4867"	"Video Frame Interpolation"	"2019"	"0.3888888888888889"	"0.8866828800015338"	"0.7043478260869566"	"9"	"2017.0"	"49025.0"	"1"	"0"	"0"
"4868"	"Video Frame Interpolation"	"2020"	"0.6071428571428571"	"0.700576754845952"	"0.44545454545454544"	"14"	"2017.0"	"63637.0"	"1"	"0"	"0"
"4869"	"Video Frame Interpolation"	"2021"	"0.375"	"0.8613531161467861"	"0.64"	"8"	"2017.0"	"37713.0"	"1"	"0"	"0"
"4870"	"Video Generation"	"2016"	"0.3333333333333333"	"0.9206198357143051"	"0.8571428571428571"	"6"	"2016.0"	"17276.0"	"1"	"0"	"0"
"4871"	"Video Generation"	"2017"	"0.2857142857142857"	"0.9165164431996023"	"0.7538461538461539"	"7"	"2016.0"	"23430.0"	"1"	"0"	"0"
"4872"	"Video Generation"	"2018"	"0.4102564102564103"	"0.8697261093006625"	"0.619047619047619"	"13"	"2016.0"	"36754.0"	"1"	"0"	"0"
"4873"	"Video Generation"	"2019"	"0.393939393939394"	"0.8962271287814759"	"0.6778711484593837"	"22"	"2016.0"	"49025.0"	"1"	"0"	"0"
"4874"	"Video Generation"	"2020"	"0.30666666666666664"	"0.9346062324545016"	"0.7978723404255318"	"15"	"2016.0"	"63637.0"	"1"	"0"	"0"
"4875"	"Video Generation"	"2021"	"0.3529411764705882"	"0.918315812421602"	"0.7135802469135802"	"17"	"2016.0"	"37713.0"	"1"	"0"	"0"
"4876"	"Video Inpainting"	"2019"	"0.5"	"0.7896900821428474"	"0.6666666666666666"	"12"	""	""	"1"	"0"	"0"
"4877"	"Video Inpainting"	"2020"	"0.3333333333333333"	"0.9206198357143051"	"0.8571428571428571"	"6"	""	""	"1"	"0"	"0"
"4878"	"Video Inpainting"	"2021"	"0.3333333333333333"	"0.9206198357143047"	"0.8571428571428571"	"6"	""	""	"1"	"0"	"0"
"4879"	"Video Instance Segmentation"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4880"	"Video Instance Segmentation"	"2018"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4881"	"Video Instance Segmentation"	"2019"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"4882"	"Video Instance Segmentation"	"2020"	""	""	"1.0"	"7"	""	""	"1"	"0"	"0"
"4883"	"Video Instance Segmentation"	"2021"	"0.6923076923076923"	"0.6193821946787638"	"0.676"	"13"	""	""	"1"	"0"	"0"
"4884"	"Video Object Detection"	"2017"	"0.14285714285714285"	"0.9755037590061085"	"0.9074074074074074"	"7"	""	""	"1"	"0"	"0"
"4885"	"Video Object Detection"	"2018"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	""	""	"1"	"0"	"0"
"4886"	"Video Object Detection"	"2019"	"0.3095238095238095"	"0.9172097224626077"	"0.6923076923076923"	"12"	""	""	"1"	"0"	"0"
"4887"	"Video Object Detection"	"2020"	"0.375"	"0.9160158977692429"	"0.7168458781362006"	"20"	""	""	"1"	"0"	"0"
"4888"	"Video Object Detection"	"2021"	"0.36111111111111116"	"0.8983741916842144"	"0.6857142857142857"	"12"	""	""	"1"	"0"	"0"
"4889"	"Video Object Segmentation"	"2014"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4890"	"Video Object Segmentation"	"2015"	"0.16666666666666666"	"0.9808340377961403"	"0.96"	"12"	"2013.0"	"12115.0"	"1"	"0"	"0"
"4891"	"Video Object Segmentation"	"2016"	"0.391304347826087"	"0.880497156917651"	"0.7503546099290782"	"23"	"2013.0"	"17276.0"	"1"	"0"	"0"
"4892"	"Video Object Segmentation"	"2017"	"0.5307692307692308"	"0.8102087811740512"	"0.5961199294532628"	"52"	"2013.0"	"23430.0"	"1"	"0"	"0"
"4893"	"Video Object Segmentation"	"2018"	"0.5521978021978022"	"0.7880273836521848"	"0.5577557755775576"	"104"	"2013.0"	"36754.0"	"1"	"0"	"0"
"4894"	"Video Object Segmentation"	"2019"	"0.6384615384615385"	"0.7551072936614032"	"0.4284338082441819"	"130"	"2013.0"	"49025.0"	"1"	"0"	"0"
"4895"	"Video Object Segmentation"	"2020"	"0.7157956547269524"	"0.6865287405445033"	"0.3233409955910615"	"131"	"2013.0"	"63637.0"	"1"	"0"	"0"
"4896"	"Video Object Segmentation"	"2021"	"0.5447761194029851"	"0.8109434162669044"	"0.5255824844865941"	"67"	"2013.0"	"37713.0"	"1"	"0"	"0"
"4897"	"Video Object Tracking"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4898"	"Video Object Tracking"	"2018"	"0.0"	"1.0"	"1.0"	"4"	""	""	"1"	"0"	"0"
"4899"	"Video Object Tracking"	"2019"	"0.27999999999999997"	"0.9464119282150146"	"0.8333333333333334"	"10"	""	""	"1"	"0"	"0"
"4900"	"Video Object Tracking"	"2020"	"0.16666666666666666"	"0.9697238998682473"	"0.9"	"6"	""	""	"1"	"0"	"0"
"4901"	"Video Object Tracking"	"2021"	"0.125"	"0.979569764547061"	"0.9142857142857144"	"8"	""	""	"1"	"0"	"0"
"4902"	"Video Prediction"	"2015"	""	""	"1.0"	"1"	"2015.0"	"12115.0"	"1"	"0"	"0"
"4903"	"Video Prediction"	"2016"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"3"	"2015.0"	"17276.0"	"1"	"0"	"0"
"4904"	"Video Prediction"	"2017"	"0.4571428571428572"	"0.8569835314848895"	"0.5952380952380952"	"20"	"2015.0"	"23430.0"	"1"	"0"	"0"
"4905"	"Video Prediction"	"2018"	"0.42386831275720166"	"0.896020800680963"	"0.6567567567567568"	"27"	"2015.0"	"36754.0"	"1"	"0"	"0"
"4906"	"Video Prediction"	"2019"	"0.4134615384615385"	"0.9002326578571812"	"0.6828282828282828"	"26"	"2015.0"	"49025.0"	"1"	"0"	"0"
"4907"	"Video Prediction"	"2020"	"0.5045592705167173"	"0.8575304697480645"	"0.5131242740998839"	"47"	"2015.0"	"63637.0"	"1"	"0"	"0"
"4908"	"Video Prediction"	"2021"	"0.5208333333333334"	"0.8136382630204925"	"0.5"	"24"	"2015.0"	"37713.0"	"1"	"0"	"0"
"4909"	"Video Quality Assessment"	"2020"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4910"	"Video Quality Assessment"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4911"	"Video Question Answering"	"2015"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4912"	"Video Question Answering"	"2016"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"4913"	"Video Question Answering"	"2017"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4914"	"Video Question Answering"	"2018"	"0.16666666666666666"	"0.9697238998682473"	"0.8999999999999998"	"6"	""	""	"1"	"0"	"0"
"4915"	"Video Question Answering"	"2019"	"0.4117647058823529"	"0.8847517710716762"	"0.6568181818181819"	"17"	""	""	"1"	"0"	"0"
"4916"	"Video Question Answering"	"2020"	"0.5716440422322775"	"0.8068792032082821"	"0.4434026593931128"	"51"	""	""	"1"	"0"	"0"
"4917"	"Video Question Answering"	"2021"	"0.5084427767354597"	"0.8434858576698772"	"0.5109422492401217"	"41"	""	""	"1"	"0"	"0"
"4918"	"Video Recognition"	"2014"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4919"	"Video Recognition"	"2015"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4920"	"Video Recognition"	"2016"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4921"	"Video Recognition"	"2017"	"0.2"	"0.9602297178607613"	"0.9259259259259257"	"5"	""	""	"1"	"0"	"0"
"4922"	"Video Recognition"	"2018"	"0.521885521885522"	"0.8314825516201829"	"0.5161137440758294"	"33"	""	""	"1"	"0"	"0"
"4923"	"Video Recognition"	"2019"	"0.5661157024793387"	"0.7943104638105347"	"0.4179620034542315"	"44"	""	""	"1"	"0"	"0"
"4924"	"Video Recognition"	"2020"	"0.6444444444444445"	"0.7084546875858817"	"0.34281361097003554"	"45"	""	""	"1"	"0"	"0"
"4925"	"Video Recognition"	"2021"	"0.5323554788610871"	"0.8384460717194088"	"0.41808988764044946"	"61"	""	""	"1"	"0"	"0"
"4926"	"Video Reconstruction"	"2020"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	""	""	"1"	"0"	"0"
"4927"	"Video Reconstruction"	"2021"	"0.0"	"1.0"	"1.0"	"4"	""	""	"1"	"0"	"0"
"4928"	"Video Retrieval"	"2014"	""	""	"1.0"	"1"	"2013.0"	"9766.0"	"1"	"0"	"0"
"4929"	"Video Retrieval"	"2015"	""	""	"1.0"	"1"	"2013.0"	"12115.0"	"1"	"0"	"0"
"4930"	"Video Retrieval"	"2016"	"0.0"	"1.0"	"1.0"	"4"	"2013.0"	"17276.0"	"1"	"0"	"0"
"4931"	"Video Retrieval"	"2017"	"0.19999999999999998"	"0.9609640474436812"	"0.8928571428571428"	"5"	"2013.0"	"23430.0"	"1"	"0"	"0"
"4932"	"Video Retrieval"	"2018"	"0.2620320855614973"	"0.9432680223653439"	"0.7297979797979798"	"17"	"2013.0"	"36754.0"	"1"	"0"	"0"
"4933"	"Video Retrieval"	"2019"	"0.30434782608695654"	"0.9462101919656822"	"0.7883755588673622"	"23"	"2013.0"	"49025.0"	"1"	"0"	"0"
"4934"	"Video Retrieval"	"2020"	"0.5061728395061729"	"0.8679914658347616"	"0.4468085106382979"	"84"	"2013.0"	"63637.0"	"1"	"0"	"0"
"4935"	"Video Retrieval"	"2021"	"0.527191011235955"	"0.861115922925941"	"0.4723315444245676"	"89"	"2013.0"	"37713.0"	"1"	"0"	"0"
"4936"	"Video Saliency Detection"	"2018"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"4937"	"Video Saliency Detection"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4938"	"Video Saliency Detection"	"2020"	"0.0"	"1.0000000000000002"	"0.9999999999999998"	"5"	""	""	"1"	"0"	"0"
"4939"	"Video Salient Object Detection"	"2014"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"4940"	"Video Salient Object Detection"	"2015"	"0.1818181818181818"	"0.9732146334251459"	"0.9097744360902256"	"11"	""	""	"1"	"0"	"0"
"4941"	"Video Salient Object Detection"	"2016"	"0.0"	"1.0"	"0.9999999999999999"	"6"	""	""	"1"	"0"	"0"
"4942"	"Video Salient Object Detection"	"2017"	"0.16666666666666666"	"0.9697238998682473"	"0.8999999999999998"	"6"	""	""	"1"	"0"	"0"
"4943"	"Video Salient Object Detection"	"2018"	"0.36111111111111116"	"0.9129259972474428"	"0.7619047619047619"	"24"	""	""	"1"	"0"	"0"
"4944"	"Video Salient Object Detection"	"2019"	"0.16666666666666669"	"0.9756641375534825"	"0.9230769230769229"	"12"	""	""	"1"	"0"	"0"
"4945"	"Video Salient Object Detection"	"2020"	"0.3958333333333333"	"0.8992085220551608"	"0.7032967032967034"	"16"	""	""	"1"	"0"	"0"
"4946"	"Video Salient Object Detection"	"2021"	"0.3333333333333333"	"0.9182958340544894"	"0.8999999999999999"	"6"	""	""	"1"	"0"	"0"
"4947"	"Video Segmentation"	"2015"	""	""	"1.0"	"3"	""	""	"1"	"0"	"0"
"4948"	"Video Segmentation"	"2016"	""	""	"1.0"	"6"	""	""	"1"	"0"	"0"
"4949"	"Video Segmentation"	"2017"	""	""	"1.0"	"5"	""	""	"1"	"0"	"0"
"4950"	"Video Segmentation"	"2018"	""	""	"1.0"	"4"	""	""	"1"	"0"	"0"
"4951"	"Video Segmentation"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4952"	"Video Segmentation"	"2021"	"0.25"	"0.9463946303571861"	"0.8888888888888888"	"4"	"2013.0"	"37713.0"	"1"	"0"	"0"
"4953"	"Video Semantic Segmentation"	"2015"	"0.6666666666666666"	"0.6500224216483541"	"0.6923076923076922"	"6"	"2009.0"	"12115.0"	"1"	"0"	"0"
"4954"	"Video Semantic Segmentation"	"2016"	"0.20833333333333334"	"0.9642934129442272"	"0.9320388349514562"	"24"	"2009.0"	"17276.0"	"1"	"0"	"0"
"4955"	"Video Semantic Segmentation"	"2017"	"0.5714285714285714"	"0.7559279292634754"	"0.6666666666666665"	"14"	"2009.0"	"23430.0"	"1"	"0"	"0"
"4956"	"Video Semantic Segmentation"	"2018"	"0.3928571428571429"	"0.886564753579592"	"0.791919191919192"	"28"	"2009.0"	"36754.0"	"1"	"0"	"0"
"4957"	"Video Semantic Segmentation"	"2019"	"0.47826086956521735"	"0.8160528592455086"	"0.6924083769633508"	"23"	"2009.0"	"49025.0"	"1"	"0"	"0"
"4958"	"Video Semantic Segmentation"	"2020"	"0.543859649122807"	"0.7868944065330101"	"0.6139455782312925"	"19"	"2009.0"	"63637.0"	"1"	"0"	"0"
"4959"	"Video Semantic Segmentation"	"2021"	"0.23076923076923078"	"0.9629470156266077"	"0.9234972677595626"	"13"	"2009.0"	"37713.0"	"1"	"0"	"0"
"4960"	"Video Similarity"	"2019"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4961"	"Video Similarity"	"2021"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4962"	"Video Story QA"	"2017"	""	""	"1.0"	"2"	""	""	"1"	"0"	"0"
"4963"	"Video Story QA"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4964"	"Video Summarization"	"2015"	""	""	"1.0"	"4"	""	""	"1"	"0"	"0"
"4965"	"Video Summarization"	"2016"	"0.5"	"0.7743974703476993"	"0.5714285714285714"	"8"	"2012.0"	"17276.0"	"1"	"0"	"0"
"4966"	"Video Summarization"	"2017"	"0.33928571428571425"	"0.8944179259831345"	"0.6049382716049382"	"14"	"2012.0"	"23430.0"	"1"	"0"	"0"
"4967"	"Video Summarization"	"2018"	"0.623529411764706"	"0.6697814876261822"	"0.3733850129198966"	"17"	"2012.0"	"36754.0"	"1"	"0"	"0"
"4968"	"Video Summarization"	"2019"	"0.515151515151515"	"0.7687021335627567"	"0.28695652173913044"	"33"	"2012.0"	"49025.0"	"1"	"0"	"0"
"4969"	"Video Summarization"	"2020"	"0.6140350877192983"	"0.6691271909471709"	"0.33706816059757244"	"19"	"2012.0"	"63637.0"	"1"	"0"	"0"
"4970"	"Video Summarization"	"2021"	"0.7272727272727273"	"0.5462947022805018"	"0.4859437751004016"	"11"	"2012.0"	"37713.0"	"1"	"0"	"0"
"4971"	"Video Super-Resolution"	"2014"	"0.0"	"0.9999999999999999"	"1.0"	"7"	""	""	"1"	"0"	"0"
"4972"	"Video Super-Resolution"	"2016"	"0.0"	"1.0"	"1.0"	"4"	""	""	"1"	"0"	"0"
"4973"	"Video Super-Resolution"	"2017"	"0.0"	"0.9999999999999999"	"1.0"	"3"	""	""	"1"	"0"	"0"
"4974"	"Video Super-Resolution"	"2018"	"0.0"	"1.0"	"0.9999999999999999"	"6"	""	""	"1"	"0"	"0"
"4975"	"Video Super-Resolution"	"2019"	"0.1948051948051948"	"0.9713256910609173"	"0.8897058823529411"	"11"	""	""	"1"	"0"	"0"
"4976"	"Video Super-Resolution"	"2020"	"0.0"	"0.9999999999999999"	"1.0"	"7"	""	""	"1"	"0"	"0"
"4977"	"Video Super-Resolution"	"2021"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4978"	"Video Synchronization"	"2019"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4979"	"Video Understanding"	"2013"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4980"	"Video Understanding"	"2014"	""	""	"1.0"	"1"	"2013.0"	"9766.0"	"1"	"0"	"0"
"4981"	"Video Understanding"	"2016"	"0.2916666666666667"	"0.940718736449941"	"0.7529411764705882"	"16"	"2013.0"	"17276.0"	"1"	"0"	"0"
"4982"	"Video Understanding"	"2017"	"0.5473251028806584"	"0.7872215910711984"	"0.4072625698324023"	"27"	"2013.0"	"23430.0"	"1"	"0"	"0"
"4983"	"Video Understanding"	"2018"	"0.4846491228070175"	"0.8608920826646409"	"0.46829268292682935"	"48"	"2013.0"	"36754.0"	"1"	"0"	"0"
"4984"	"Video Understanding"	"2019"	"0.5329861111111112"	"0.845280715510478"	"0.4748434964062138"	"64"	"2013.0"	"49025.0"	"1"	"0"	"0"
"4985"	"Video Understanding"	"2020"	"0.4375"	"0.9030576283114803"	"0.487000634115409"	"96"	"2013.0"	"63637.0"	"1"	"0"	"0"
"4986"	"Video Understanding"	"2021"	"0.533498759305211"	"0.8447078431393304"	"0.37127869440459105"	"91"	"2013.0"	"37713.0"	"1"	"0"	"0"
"4987"	"Video-Based Person Re-Identification"	"2016"	""	""	"1.0"	"1"	""	""	"1"	"0"	"0"
"4988"	"Video-Based Person Re-Identification"	"2017"	""	""	"1.0"	"6"	""	""	"1"	"0"	"0"
"4989"	"Video-Based Person Re-Identification"	"2018"	"0.7647058823529411"	"0.47599704095439166"	"0.3630653266331658"	"17"	""	""	"1"	"0"	"0"
"4990"	"Video-Based Person Re-Identification"	"2019"	"0.6666666666666666"	"0.6677527782585486"	"0.5"	"18"	""	""	"1"	"0"	"0"
"4991"	"Video-Based Person Re-Identification"	"2020"	"0.875"	"0.3372900666170139"	"0.5663716814159292"	"16"	""	""	"1"	"0"	"0"
"4992"	"Video-Based Person Re-Identification"	"2021"	"0.7272727272727273"	"0.5462947022805018"	"0.4859437751004016"	"11"	""	""	"1"	"0"	"0"
"4993"	"Video-Text Retrieval"	"2018"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
"4994"	"Video-Text Retrieval"	"2020"	"0.2857142857142857"	"0.9165164431996023"	"0.7538461538461539"	"7"	""	""	"1"	"0"	"0"
"4995"	"Video-Text Retrieval"	"2021"	"0.33333333333333337"	"0.9280036248815337"	"0.7551369863013698"	"21"	""	""	"1"	"0"	"0"
"4996"	"Video-to-Video Synthesis"	"2019"	"0.0"	"1.0"	"1.0"	"2"	""	""	"1"	"0"	"0"
